layer,coordinate,seed,teacher_direction_norm,teacher_direction_over_mean_base_norm,teacher_half_split_cosine,teacher_mean_row_cosine_to_direction,student_teacherward_projection,student_fraction_of_teacher_direction,student_cosine_to_teacher_direction,student_delta_norm,student_delta_over_mean_base_norm
36,transported_jspace,54102,400.9036560058594,0.4828348048300494,0.9429072141647339,0.665523111820221,164.61581420898438,0.4106119057357223,0.3136327266693115,524.8681030273438,0.6321333923755035
36,transported_jspace,54103,400.9036560058594,0.4828348048300494,0.9429072141647339,0.665523111820221,180.75518798828125,0.45086939288385897,0.32572636008262634,554.9295654296875,0.6683384010215943
37,transported_jspace,54101,414.0350646972656,0.4563184380067411,0.9398573637008667,0.6661932468414307,136.10552978515625,0.32872947581063927,0.25200986862182617,540.0801391601562,0.5952358785848832
37,transported_jspace,54102,414.0350646972656,0.4563184380067411,0.9398573637008667,0.6661932468414307,150.26327514648438,0.3629240321863897,0.2723630666732788,551.7020874023438,0.6080447194794288
37,transported_jspace,54103,414.0350646972656,0.4563184380067411,0.9398573637008667,0.6661932468414307,164.53712463378906,0.3973990095599642,0.28266406059265137,582.0942993164062,0.6415407391422447
38,transported_jspace,54101,427.94976806640625,0.3999726298118736,0.9406628012657166,0.6690874695777893,132.82229614257812,0.31036889386038335,0.23724377155303955,559.8557739257812,0.5232553045284256
38,transported_jspace,54102,427.94976806640625,0.3999726298118736,0.9406628012657166,0.6690874695777893,153.7203826904297,0.3592019301353528,0.2739425599575043,561.140869140625,0.524456386877324
38,transported_jspace,54103,427.94976806640625,0.3999726298118736,0.9406628012657166,0.6690874695777893,162.36151123046875,0.3793938526104649,0.2691148519515991,603.3167724609375,0.5638750481887587
39,transported_jspace,54101,460.4095764160156,0.35751184549532783,0.9463543891906738,0.6823098659515381,62.68864059448242,0.13615842025370556,0.11182050406932831,560.618408203125,0.4353248325014211
39,transported_jspace,54102,460.4095764160156,0.35751184549532783,0.9463543891906738,0.6823098659515381,109.83325958251953,0.23855554968577955,0.19947771728038788,550.6041870117188,0.42754870688907487
39,transported_jspace,54103,460.4095764160156,0.35751184549532783,0.9463543891906738,0.6823098659515381,98.38138580322266,0.21368231861955772,0.1654053032398224,594.7896118164062,0.461859054838148
40,transported_jspace,54101,436.9945373535156,0.29123081339896645,0.9361264705657959,0.6739180684089661,158.2532501220703,0.362140110676139,0.2897101640701294,546.246826171875,0.3640409522418007
40,transported_jspace,54102,436.9945373535156,0.29123081339896645,0.9361264705657959,0.6739180684089661,194.94384765625,0.44610133764337245,0.3386930823326111,575.57666015625,0.3835875384757063
40,transported_jspace,54103,436.9945373535156,0.29123081339896645,0.9361264705657959,0.6739180684089661,178.43751525878906,0.4083289377927358,0.3031872808933258,588.5388793945312,0.39222608502386724
41,final_hidden_target,54101,421.9927673339844,0.25810774185528124,0.9309700727462769,0.6733464002609253,205.19314575195312,0.4862480156906431,0.36904415488243103,556.012451171875,0.3400795684770853
41,final_hidden_target,54102,421.9927673339844,0.25810774185528124,0.9309700727462769,0.6733464002609253,226.83377075195312,0.537529996509221,0.38920605182647705,582.8115234375,0.3564709584764843
41,final_hidden_target,54103,421.9927673339844,0.25810774185528124,0.9309700727462769,0.6733464002609253,222.86680603027344,0.5281294450572572,0.38193777203559875,583.5159912109375,0.3569018392884008
